_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
4734,20210217,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",493,"",0.0682839671184304,"",4080,"",0.565108693393907,""
4735,20210217,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",1454,"",0.21354403795033,"",88973,"",13.0671620966676,""
4736,20210217,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",573,"",0.0841545624109621,"",5331,"",0.782945850284187,""
4737,20210217,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",31707,"",1.10711079592771,"",1233253,"",43.0613968653684,""
4738,20210217,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",3097,"",0.10813770255742,"",20743,"",0.724281680383779,""
4739,20210217,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",1244,"",0.310154828093445,"",63844,"",15.9176244733102,""
4740,20210217,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",395,"",0.0984816375377097,"",3597,"",0.896806203096562,""
4741,20210217,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",1625,"",0.413356633928821,"",70605,"",17.9600277775658,""
4742,20210217,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",408,"",0.103784311780283,"",3718,"",0.945759978429143,""
4743,20210217,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",3112,"",0.902832375476148,"",64851,"",18.8141331561709,""
4744,20210217,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",287,"",0.0832624973527168,"",2428,"",0.70439492533936,""
4745,20210217,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",18954,"",6.32973110164171,"",232463,"",77.6315437944991,""
4746,20210217,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",143,"",0.0477551729204793,"",858,"",0.286531037522876,""
4747,20210217,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",3295,"",1.18161344923545,"",264200,"",94.7442407550851,""
4748,20210217,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",124,"",0.0444673953581777,"",555,"",0.199027455030553,""
4749,20210217,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",1611,"",0.822144311588101,"",187627,"",95.7519992242959,""
4750,20210217,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",181,"",0.092370031283331,"",667,"",0.340391220254043,""
4751,20210217,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",412,"",0.152652522842301,"",260690,"",96.5897722809696,""
4752,20210217,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",986,"",0.365328610491526,"",3589,"",1.32978132155587,""
4753,20210218,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",466,"",0.110797264781687,"",48705,"",11.5802162686525,""
4754,20210218,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",419,"",0.0996224333552075,"",2612,"",0.621035312467308,""
4755,20210218,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",606,"",0.165245987467483,"",55800,"",15.2157196380949,""
4756,20210218,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",468,"",0.127615713093699,"",3553,"",0.968843223551098,""
4757,20210218,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",756,"",0.21644030141316,"",67496,"",19.3238817251094,""
4758,20210218,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",574,"",0.164334302924807,"",4747,"",1.35905041112205,""
4759,20210218,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",664,"",0.320540671011344,"",47970,"",23.157132512672,""
4760,20210218,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",381,"",0.183924692251991,"",3245,"",1.56649770697562,""
4761,20210218,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",908,"",0.448731887639117,"",51673,"",25.536699151956,""
4762,20210218,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",411,"",0.203115424911539,"",3390,"",1.67533160693459,""
4763,20210218,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",1765,"",0.992459556570195,"",44006,"",24.7445752104408,""
4764,20210218,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",290,"",0.16306700929482,"",2138,"",1.20219746852526,""
4765,20210218,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",7090,"",4.57466577195065,"",127110,"",82.0149176689207,""
4766,20210218,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",108,"",0.0696846126051721,"",676,"",0.436174056676818,""
4767,20210218,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",2149,"",1.46672399789785,"",139716,"",95.3582178177276,""
4768,20210218,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",98,"",0.0668864363862214,"",399,"",0.272323348143901,""
4769,20210218,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",1148,"",1.06232360153611,"",103005,"",95.3176329061213,""
4770,20210218,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",136,"",0.125850182760376,"",570,"",0.527460324804516,""
4771,20210218,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",320,"",0.193759725829988,"",159011,"",96.2810242623507,""
4772,20210218,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",880,"",0.532839246032467,"",3558,"",2.15436595157218,""
4773,20210218,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",316,"",0.0738966942921819,"",15820,"",3.69951172057696,""
4774,20210218,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",118,"",0.0275943352103717,"",736,"",0.172113819617234,""
4775,20210218,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",444,"",0.124979240497778,"",19246,"",5.41745599689241,""
4776,20210218,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",143,"",0.0402523229531131,"",1138,"",0.320329674969529,""
4777,20210218,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",607,"",0.183050765676926,"",22840,"",6.8877751038896,""
4778,20210218,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",124,"",0.0373942256078069,"",1282,"",0.386608042171036,""
4779,20210218,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",552,"",0.284624110549655,"",17090,"",8.8120037124884,""
4780,20210218,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",99,"",0.0510467154790141,"",832,"",0.428998659379189,""
4781,20210218,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",866,"",0.453937884942996,"",20706,"",10.8536233783253,""
4782,20210218,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",105,"",0.0550386581050976,"",844,"",0.442405975625737,""
4783,20210218,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",1754,"",1.05123103109342,"",24364,"",14.6021623954163,""
4784,20210218,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",82,"",0.0491453503703881,"",662,"",0.396758804209719,""
4785,20210218,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",6804,"",4.70995431261249,"",119247,"",82.5467257372283,""
4786,20210218,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",59,"",0.0408417555032535,"",349,"",0.241589367298906,""
4787,20210218,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",1728,"",1.3057375376873,"",128361,"",96.9940833767824,""
4788,20210218,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",70,"",0.0528944604387218,"",324,"",0.244825788316369,""
4789,20210218,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",845,"",0.961472817058462,"",86615,"",98.5538083426257,""
4790,20210218,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",74,"",0.0841999863459482,"",307,"",0.349316159570353,""
4791,20210218,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",180,"",0.17185247419826,"",102179,"",97.5539664505781,""
4792,20210218,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",294,"",0.280692374523825,"",1205,"",1.15045684116058,""
4793,20210218,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",30007,"",,z,1401904,"",,z
4794,20210218,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",4954,"",,z,32619,"",,z
4795,20210218,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",782,"",0.0921939326489132,"",64525,"",7.60717839408073,""
4796,20210218,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",537,"",0.0633096442870414,"",3348,"",0.394712642594068,""
4797,20210218,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",29968,"",0.675847255994288,"",1400960,"",31.5948669166363,""
4798,20210218,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",4933,"",0.111250484310592,"",32567,"",0.734460677588293,""
4799,20210218,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",1050,"",0.145432384329314,"",75046,"",10.3943987755978,""
4800,20210218,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",611,"",0.0846277969763915,"",4691,"",0.649736490370298,""
4801,20210218,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",1363,"",0.200179177253301,"",90336,"",13.2673412739209,""
4802,20210218,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",698,"",0.102512887544244,"",6029,"",0.88545873782843,""
4803,20210218,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",28136,"",0.982422473088656,"",1261389,"",44.043819338457,""
4804,20210218,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",3785,"",0.132160543810085,"",24528,"",0.856442224193864,""
4805,20210218,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",1216,"",0.303173851255329,"",65060,"",16.2207983245656,""
4806,20210218,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",480,"",0.119673888653419,"",4077,"",1.01648009174998,""
4807,20210218,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",1774,"",0.451258257593679,"",72379,"",18.4112860351595,""
4808,20210218,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",516,"",0.131256629604475,"",4234,"",1.07701660803362,""
4809,20210218,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",3519,"",1.02090846057216,"",68370,"",19.835041616743,""
4810,20210218,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",372,"",0.107922122004218,"",2800,"",0.812317047343578,""
4811,20210218,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",13894,"",4.63993267522475,"",246357,"",82.2714764697239,""
4812,20210218,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",167,"",0.0557700271169234,"",1025,"",0.342301064639799,""
4813,20210218,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",3877,"",1.39032332099722,"",268077,"",96.1345640760823,""
4814,20210218,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",168,"",0.0602461485497891,"",723,"",0.259273603580343,""
4815,20210218,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",1993,"",1.01709100744574,"",189620,"",96.7690902317416,""
4816,20210218,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",210,"",0.107169649555246,"",877,"",0.447560869809289,""
4817,20210218,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",500,"",0.185257916070754,"",261190,"",96.7750301970403,""
4818,20210218,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",1174,"",0.43498558693413,"",4763,"",1.76476690849,""
4819,20210219,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",446,"",0.106042017366164,"",49151,"",11.6862582860186,""
4820,20210219,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",426,"",0.101286769950641,"",3038,"",0.722322082417948,""
4821,20210219,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",498,"",0.135796207522783,"",56298,"",15.3515158456177,""
4822,20210219,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",512,"",0.139613771589688,"",4065,"",1.10845699514079,""
4823,20210219,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",738,"",0.211286960903323,"",68234,"",19.5351686860127,""
4824,20210219,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",574,"",0.164334302924807,"",5321,"",1.52338471404686,""
4825,20210219,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",575,"",0.277576635288438,"",48545,"",23.4347091479604,""
4826,20210219,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",405,"",0.195510499637944,"",3650,"",1.76200820661357,""
4827,20210219,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",775,"",0.383003538458497,"",52448,"",25.9197026904145,""
4828,20210219,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",411,"",0.203115424911539,"",3801,"",1.87844703184613,""
4829,20210219,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",1377,"",0.774287144134367,"",45383,"",25.5188623545752,""
4830,20210219,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",285,"",0.160255509134564,"",2423,"",1.36245297765982,""
4831,20210219,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",6720,"",4.33593145098849,"",133830,"",86.3508491199092,""
4832,20210219,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",87,"",0.0561348268208331,"",763,"",0.492308883497651,""
4833,20210219,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",1519,"",1.03673976398643,"",141235,"",96.3949575817141,""
4834,20210219,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",75,"",0.0511885992751694,"",474,"",0.323511947419071,""
4835,20210219,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",659,"",0.609818164993291,"",103664,"",95.9274510711146,""
4836,20210219,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",108,"",0.0999398510155925,"",678,"",0.627400175820108,""
4837,20210219,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",298,"",0.180438744679176,"",159309,"",96.4614630070298,""
4838,20210219,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",659,"",0.399023935381131,"",4217,"",2.55338988695331,""
4839,20210219,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",286,"",0.0668811853403925,"",16106,"",3.76639290591735,""
4840,20210219,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",131,"",0.0306343890894805,"",867,"",0.202748208706714,""
4841,20210219,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",378,"",0.106401245288649,"",19624,"",5.52385724218106,""
4842,20210219,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",154,"",0.0433486554879679,"",1292,"",0.363678330457497,""
4843,20210219,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",620,"",0.186971128039035,"",23460,"",7.07474623192864,""
4844,20210219,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",173,"",0.0521709760496016,"",1455,"",0.438779018220638,""
4845,20210219,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",530,"",0.273280395998763,"",17620,"",9.08528410848716,""
4846,20210219,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",98,"",0.0505310920903372,"",930,"",0.479529751469527,""
4847,20210219,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",757,"",0.396802516052942,"",21463,"",11.2504258943782,""
4848,20210219,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",103,"",0.0539903027126196,"",947,"",0.496396278338357,""
4849,20210219,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",1444,"",0.865437633351713,"",25808,"",15.467600028768,""
4850,20210219,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",91,"",0.0545393522403088,"",753,"",0.451298156450028,""
4851,20210219,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",6570,"",4.54797175688772,"",125817,"",87.094697494116,""
4852,20210219,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",51,"",0.03530389035027,"",400,"",0.276893257649176,""
4853,20210219,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",1242,"",0.938498855212749,"",129603,"",97.9325822319951,""
4854,20210219,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",59,"",0.0445824737983512,"",383,"",0.289408262114721,""
4855,20210219,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",532,"",0.605329631568168,"",87147,"",99.1591379741938,""
4856,20210219,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",63,"",0.0716837721593883,"",370,"",0.420999931729741,""
4857,20210219,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",140,"",0.133663035487536,"",102319,"",97.6876294860656,""
4858,20210219,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",195,"",0.186173513714782,"",1400,"",1.33663035487536,""
4859,20210219,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",26128,"",,z,1428032,"",,z
4860,20210219,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",4670,"",,z,37289,"",,z
4861,20210219,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",732,"",0.0862991799220006,"",65257,"",7.69347757400273,""
4862,20210219,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",557,"",0.0656675453778065,"",3905,"",0.460380187971875,""
4863,20210219,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",26104,"",0.588705177872227,"",1427064,"",32.1835720945086,""
4864,20210219,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",4660,"",0.105093707051968,"",37227,"",0.839554384640261,""
4865,20210219,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",876,"",0.121332160640457,"",75922,"",10.5157309362383,""
4866,20210219,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",666,"",0.0922456837745936,"",5357,"",0.741982174144892,""
4867,20210219,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",1358,"",0.19944484424797,"",91694,"",13.4667861181689,""
4868,20210219,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",747,"",0.10970935099649,"",6776,"",0.99516808882492,""
4869,20210219,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",24496,"",0.855324882740252,"",1285885,"",44.8991442211973,""
4870,20210219,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",3437,"",0.120009455502051,"",27965,"",0.976451679695916,""
4871,20210219,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",1105,"",0.275499264504226,"",66165,"",16.4962975890698,""
4872,20210219,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",503,"",0.125408262484729,"",4580,"",1.14188835423471,""
4873,20210219,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",1532,"",0.389699915802433,"",73911,"",18.8009859509619,""
4874,20210219,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",514,"",0.130747882978101,"",4748,"",1.20776449101172,""
4875,20210219,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",2821,"",0.818409425198655,"",71191,"",20.6534510419417,""
4876,20210219,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",376,"",0.109082574928995,"",3176,"",0.921399622272573,""
4877,20210219,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",13290,"",4.43822551128091,"",259647,"",86.7097019810048,""
4878,20210219,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",138,"",0.0460854116295534,"",1163,"",0.388386476269353,""
4879,20210219,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",2761,"",0.990116762773618,"",270838,"",97.1246808388559,""
4880,20210219,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",134,"",0.0480534756289985,"",857,"",0.307327079209341,""
4881,20210219,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",1191,"",0.607805012477609,"",190811,"",97.3768952442192,""
4882,20210219,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",171,"",0.0872667146378431,"",1048,"",0.534827584447132,""
4883,20210219,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",438,"",0.16228593447798,"",261628,"",96.9373161315183,""
4884,20210219,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",854,"",0.316420520648847,"",5617,"",2.08118742913885,""
4885,20210220,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",400,"",0.0951049483104606,"",49551,"",11.7813632343291,""
4886,20210220,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",178,"",0.042321701998155,"",3216,"",0.764643784416103,""
4887,20210220,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",589,"",0.160610373957669,"",56887,"",15.5121262195754,""
4888,20210220,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",211,"",0.0575361441512192,"",4276,"",1.16599313929201,""
4889,20210220,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",926,"",0.265110739561623,"",69160,"",19.8002794255743,""
4890,20210220,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",215,"",0.0615537894230549,"",5536,"",1.58493850346992,""
4891,20210220,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",892,"",0.43060584117789,"",49437,"",23.8653149891383,""
4892,20210220,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",169,"",0.0815833936760801,"",3819,"",1.84359160028965,""
4893,20210220,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",1200,"",0.593037736967996,"",53648,"",26.5127404273825,""
4894,20210220,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",190,"",0.0938976416865993,"",3991,"",1.97234467353273,""
4895,20210220,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",1111,"",0.624715335608774,"",46494,"",26.1435776901839,""
4896,20210220,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",123,"",0.0691629039422855,"",2546,"",1.43161588160211,""
4897,20210220,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",3582,"",2.31120631807154,"",137412,"",88.6620554379807,""
4898,20210220,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",43,"",0.0277447994631704,"",806,"",0.520053682960822,""
